lon;lat;ele;time
37.23959;-3.158864;1990.1;2020-01-26-11-49-29
37.239596;-3.158836;1990.4;2020-01-26-11-49-32
37.239602;-3.158805;1990.8;2020-01-26-11-49-36
37.239609;-3.158778;1991;2020-01-26-11-49-39
37.239616;-3.158741;1991.3;2020-01-26-11-49-43
37.239619;-3.158713;1991.6;2020-01-26-11-49-46
37.239622;-3.158684;1992;2020-01-26-11-49-49
37.239625;-3.158655;1992.5;2020-01-26-11-49-52
37.239633;-3.158615;1993;2020-01-26-11-49-57
37.239641;-3.158583;1993.4;2020-01-26-11-50-00
37.239654;-3.158552;1993.8;2020-01-26-11-50-05
37.23967;-3.158524;1994.1;2020-01-26-11-50-08
37.239685;-3.158501;1994.3;2020-01-26-11-50-11
37.239708;-3.158472;1995;2020-01-26-11-50-14
37.239727;-3.158445;1995.7;2020-01-26-11-50-16
37.239742;-3.158421;1996.3;2020-01-26-11-50-19
37.239765;-3.158385;1997.2;2020-01-26-11-50-22
37.239782;-3.158355;1997.9;2020-01-26-11-50-25
37.239799;-3.158321;1998.5;2020-01-26-11-50-29
37.239812;-3.158296;1998.9;2020-01-26-11-50-32
37.239823;-3.158265;1999.1;2020-01-26-11-50-36
37.239834;-3.158235;1999.3;2020-01-26-11-50-39
37.239844;-3.158205;1999.2;2020-01-26-11-50-43
37.239851;-3.158177;1999.2;2020-01-26-11-50-46
37.239864;-3.158142;1998.8;2020-01-26-11-50-50
37.239876;-3.158116;1998.4;2020-01-26-11-50-53
37.239894;-3.15808;1998.4;2020-01-26-11-50-57
37.239912;-3.158054;1998.6;2020-01-26-11-51-00
37.239931;-3.158025;1998.6;2020-01-26-11-51-04
37.239948;-3.157999;1998.5;2020-01-26-11-51-07
37.239967;-3.157964;1998.5;2020-01-26-11-51-12
37.239982;-3.157933;1998.8;2020-01-26-11-51-16
37.239987;-3.157903;1999.1;2020-01-26-11-51-19
37.239995;-3.157872;1999.2;2020-01-26-11-51-22
37.240001;-3.157832;1999.3;2020-01-26-11-51-26
37.240005;-3.157796;1999.5;2020-01-26-11-51-30
37.240014;-3.15777;1999.6;2020-01-26-11-51-33
37.240027;-3.157743;1999.8;2020-01-26-11-51-37
37.240047;-3.157717;2000;2020-01-26-11-51-41
37.240063;-3.157692;2000.6;2020-01-26-11-51-44
37.240077;-3.157666;2001.1;2020-01-26-11-51-48
37.240095;-3.157635;2001.8;2020-01-26-11-51-53
37.240117;-3.157602;2002.7;2020-01-26-11-51-58
37.24014;-3.157575;2003.2;2020-01-26-11-52-02
37.240159;-3.157548;2003.6;2020-01-26-11-52-07
37.240176;-3.157518;2004.4;2020-01-26-11-52-12
37.240193;-3.157488;2005.3;2020-01-26-11-52-17
37.240213;-3.157465;2005.8;2020-01-26-11-52-23
37.240235;-3.157445;2006;2020-01-26-11-52-28
37.24026;-3.157425;2006.3;2020-01-26-11-52-32
37.24028;-3.157403;2006.4;2020-01-26-11-52-35
37.240306;-3.157374;2006.6;2020-01-26-11-52-40
37.240329;-3.157347;2006.9;2020-01-26-11-52-44
37.240351;-3.15731;2008;2020-01-26-11-52-49
37.240373;-3.157284;2008.8;2020-01-26-11-52-53
37.240391;-3.157253;2009.3;2020-01-26-11-52-58
37.240411;-3.157227;2009.7;2020-01-26-11-53-01
37.24043;-3.157203;2010.1;2020-01-26-11-53-05
37.240461;-3.157173;2010.5;2020-01-26-11-53-10
37.240482;-3.157153;2010.8;2020-01-26-11-53-13
37.240511;-3.15713;2011.2;2020-01-26-11-53-18
37.240535;-3.15711;2011.6;2020-01-26-11-53-22
37.240559;-3.157097;2012.3;2020-01-26-11-53-25
37.240589;-3.157074;2013.3;2020-01-26-11-53-31
37.240614;-3.15705;2013.7;2020-01-26-11-53-34
37.240632;-3.15703;2013.8;2020-01-26-11-53-37
37.240659;-3.157005;2014.1;2020-01-26-11-53-41
37.240681;-3.156982;2014.6;2020-01-26-11-53-44
37.240708;-3.15695;2015.3;2020-01-26-11-53-49
37.24073;-3.156929;2015.7;2020-01-26-11-53-53
37.240753;-3.156901;2016.4;2020-01-26-11-53-56
37.240783;-3.156879;2017.1;2020-01-26-11-54-00
37.240806;-3.15686;2017.6;2020-01-26-11-54-03
37.240832;-3.156845;2018.2;2020-01-26-11-54-07
37.24086;-3.156823;2019.3;2020-01-26-11-54-11
37.240885;-3.156811;2020.3;2020-01-26-11-54-14
37.240919;-3.156795;2022;2020-01-26-11-54-19
37.240953;-3.156776;2023.9;2020-01-26-11-54-24
37.24098;-3.156757;2025.6;2020-01-26-11-54-28
37.241008;-3.156735;2027.1;2020-01-26-11-54-33
37.241037;-3.156713;2028.5;2020-01-26-11-54-37
37.241067;-3.156695;2029.4;2020-01-26-11-54-41
37.241085;-3.156675;2030;2020-01-26-11-54-45
37.241111;-3.15665;2031.2;2020-01-26-11-54-50
37.241137;-3.156632;2032.2;2020-01-26-11-54-56
37.241169;-3.156612;2033.6;2020-01-26-11-55-01
37.241191;-3.15659;2034.9;2020-01-26-11-55-06
37.241209;-3.156559;2036.1;2020-01-26-11-55-11
37.241227;-3.156538;2036.9;2020-01-26-11-55-18
37.241247;-3.156512;2037.9;2020-01-26-11-55-25
37.241265;-3.156483;2039;2020-01-26-11-55-29
37.241275;-3.156456;2039.6;2020-01-26-11-55-33
37.241276;-3.156426;2040.2;2020-01-26-11-55-37
37.24128;-3.156396;2040.7;2020-01-26-11-55-41
37.24129;-3.156364;2041.2;2020-01-26-11-55-46
37.241299;-3.156336;2041.5;2020-01-26-11-55-53
37.24131;-3.156307;2041.9;2020-01-26-11-56-00
37.241314;-3.15628;2042.4;2020-01-26-11-56-06
37.241316;-3.156249;2043.1;2020-01-26-11-56-11
37.241318;-3.156208;2043.8;2020-01-26-11-56-18
37.24132;-3.156174;2044.3;2020-01-26-11-56-21
37.241319;-3.156145;2044.8;2020-01-26-11-56-24
37.241315;-3.156117;2045.4;2020-01-26-11-56-27
37.241315;-3.15608;2046.2;2020-01-26-11-56-31
37.241323;-3.156041;2046.9;2020-01-26-11-56-35
37.241322;-3.156008;2047.4;2020-01-26-11-56-39
37.241331;-3.15597;2047.8;2020-01-26-11-56-44
37.241339;-3.155938;2048.1;2020-01-26-11-56-47
37.241345;-3.155911;2048.2;2020-01-26-11-56-50
37.241356;-3.15587;2048.5;2020-01-26-11-56-55
37.241359;-3.155841;2048.7;2020-01-26-11-56-58
37.241364;-3.155814;2048.9;2020-01-26-11-57-01
37.241371;-3.155787;2049.1;2020-01-26-11-57-04
37.241384;-3.155755;2049.3;2020-01-26-11-57-08
37.241395;-3.155722;2049.4;2020-01-26-11-57-11
37.241405;-3.155694;2049.5;2020-01-26-11-57-15
37.241414;-3.155667;2049.6;2020-01-26-11-57-19
37.241418;-3.155637;2049.8;2020-01-26-11-57-23
37.241422;-3.155607;2050;2020-01-26-11-57-27
37.241427;-3.155568;2050.3;2020-01-26-11-57-31
37.241432;-3.15554;2050.6;2020-01-26-11-57-33
37.241446;-3.155501;2050.7;2020-01-26-11-57-37
37.241457;-3.155462;2050.8;2020-01-26-11-57-41
37.24147;-3.155428;2051;2020-01-26-11-57-44
37.241482;-3.155402;2051.2;2020-01-26-11-57-47
37.241499;-3.155373;2051.1;2020-01-26-11-57-50
37.241526;-3.155334;2051.1;2020-01-26-11-57-55
37.241546;-3.155309;2051.1;2020-01-26-11-57-58
37.241566;-3.155285;2051.1;2020-01-26-11-58-01
37.241585;-3.155264;2051.1;2020-01-26-11-58-04
37.241603;-3.155239;2051.2;2020-01-26-11-58-09
37.241615;-3.15521;2051.3;2020-01-26-11-58-13
37.241629;-3.155168;2051.4;2020-01-26-11-58-18
37.241643;-3.155145;2051.5;2020-01-26-11-58-21
37.241662;-3.155114;2051.7;2020-01-26-11-58-24
37.241683;-3.155083;2052.1;2020-01-26-11-58-28
37.241701;-3.155053;2052.5;2020-01-26-11-58-32
37.241714;-3.155029;2052.7;2020-01-26-11-58-35
37.241731;-3.155002;2053;2020-01-26-11-58-39
37.241749;-3.154979;2053.3;2020-01-26-11-58-44
37.241767;-3.154959;2053.6;2020-01-26-11-58-47
37.241793;-3.154935;2054;2020-01-26-11-58-52
37.241817;-3.154907;2054.5;2020-01-26-11-58-56
37.241838;-3.154874;2055.5;2020-01-26-11-59-00
37.241851;-3.154843;2056.4;2020-01-26-11-59-03
37.24186;-3.154817;2056.8;2020-01-26-11-59-06
37.241873;-3.154791;2057.3;2020-01-26-11-59-09
37.24189;-3.154754;2057.7;2020-01-26-11-59-13
37.241905;-3.15473;2058;2020-01-26-11-59-16
37.241922;-3.154706;2058.2;2020-01-26-11-59-19
37.241946;-3.15468;2058.3;2020-01-26-11-59-23
37.241967;-3.15465;2058.5;2020-01-26-11-59-27
37.241983;-3.154618;2058.8;2020-01-26-11-59-31
37.242009;-3.154587;2058.9;2020-01-26-11-59-36
37.242031;-3.154557;2059;2020-01-26-11-59-40
37.242049;-3.154535;2059.2;2020-01-26-11-59-43
37.242069;-3.154511;2059.4;2020-01-26-11-59-46
37.242088;-3.154483;2059.5;2020-01-26-11-59-50
37.242107;-3.154454;2059.7;2020-01-26-11-59-54
37.242125;-3.154423;2059.9;2020-01-26-11-59-59
37.242137;-3.154396;2060;2020-01-26-12-00-03
37.242149;-3.15437;2060.1;2020-01-26-12-00-05
37.242161;-3.154334;2060.3;2020-01-26-12-00-10
37.242173;-3.154295;2060.4;2020-01-26-12-00-13
37.242195;-3.154255;2060.6;2020-01-26-12-00-16
37.242218;-3.154228;2060.7;2020-01-26-12-00-19
37.242239;-3.154199;2060.9;2020-01-26-12-00-23
37.242259;-3.154162;2061.1;2020-01-26-12-00-28
37.242277;-3.154137;2061.4;2020-01-26-12-00-31
37.242295;-3.154111;2061.6;2020-01-26-12-00-34
37.242306;-3.154085;2061.9;2020-01-26-12-00-37
37.242327;-3.154054;2062.2;2020-01-26-12-00-42
37.242344;-3.154024;2062.7;2020-01-26-12-00-46
37.242361;-3.153993;2063.2;2020-01-26-12-00-50
37.242381;-3.153961;2063.6;2020-01-26-12-00-54
37.242404;-3.15393;2063.9;2020-01-26-12-00-59
37.242426;-3.153901;2064.3;2020-01-26-12-01-03
37.242442;-3.153879;2064.6;2020-01-26-12-01-06
37.242456;-3.153855;2065;2020-01-26-12-01-09
37.242468;-3.153831;2065.4;2020-01-26-12-01-12
37.242482;-3.153806;2065.8;2020-01-26-12-01-15
37.242503;-3.153777;2066.3;2020-01-26-12-01-18
37.242521;-3.153746;2066.7;2020-01-26-12-01-21
37.242535;-3.153711;2067.2;2020-01-26-12-01-25
37.242545;-3.153672;2067.7;2020-01-26-12-01-30
37.242551;-3.15364;2068.1;2020-01-26-12-01-33
37.242555;-3.153606;2068.6;2020-01-26-12-01-38
37.242558;-3.153576;2069;2020-01-26-12-01-41
37.242563;-3.153548;2069.4;2020-01-26-12-01-44
37.24256;-3.153519;2069.7;2020-01-26-12-01-46
37.242565;-3.15349;2070.1;2020-01-26-12-01-52
37.242584;-3.15347;2070.3;2020-01-26-12-02-02
37.242606;-3.153424;2070.8;2020-01-26-12-02-10
37.242579;-3.153418;2071;2020-01-26-12-02-32
37.242599;-3.153438;2071.3;2020-01-26-12-02-45
37.24262;-3.153456;2071.7;2020-01-26-12-04-21
37.242653;-3.153448;2072;2020-01-26-12-05-31
37.242629;-3.153464;2072.1;2020-01-26-12-05-49
37.242594;-3.153439;2072.2;2020-01-26-12-05-58
37.242564;-3.153437;2072.2;2020-01-26-12-06-02
37.242535;-3.15344;2072.4;2020-01-26-12-06-34
37.242506;-3.153462;2072.9;2020-01-26-12-06-43
37.242534;-3.153458;2073.3;2020-01-26-12-06-54
37.242563;-3.153453;2073.6;2020-01-26-12-07-05
37.242548;-3.153475;2073.7;2020-01-26-12-07-23
37.242518;-3.153497;2074.1;2020-01-26-12-07-35
37.242545;-3.15349;2074.7;2020-01-26-12-07-41
37.24257;-3.153472;2075.4;2020-01-26-12-07-51
37.24259;-3.15345;2076.1;2020-01-26-12-07-59
37.242604;-3.153426;2076.9;2020-01-26-12-08-03
37.242621;-3.153395;2077.7;2020-01-26-12-08-09
37.242633;-3.153368;2078;2020-01-26-12-08-13
37.242643;-3.153336;2078.3;2020-01-26-12-08-17
37.242651;-3.153311;2078.7;2020-01-26-12-08-20
37.242659;-3.153277;2079.2;2020-01-26-12-08-24
37.242669;-3.153233;2079.8;2020-01-26-12-08-29
37.242682;-3.153204;2080.4;2020-01-26-12-08-32
37.242697;-3.153177;2080.9;2020-01-26-12-08-37
37.242714;-3.153149;2081.2;2020-01-26-12-08-42
37.242742;-3.153122;2081.7;2020-01-26-12-08-45
37.242761;-3.153102;2082;2020-01-26-12-08-48
37.242779;-3.15308;2082.2;2020-01-26-12-08-51
37.2428;-3.153052;2082.6;2020-01-26-12-08-54
37.242818;-3.153012;2082.9;2020-01-26-12-08-58
37.242829;-3.152985;2083;2020-01-26-12-09-01
37.24284;-3.152956;2083.2;2020-01-26-12-09-04
37.242849;-3.152927;2083.7;2020-01-26-12-09-07
37.242858;-3.152901;2084.2;2020-01-26-12-09-10
37.242874;-3.152873;2084.7;2020-01-26-12-09-17
37.24289;-3.152849;2085.2;2020-01-26-12-09-22
37.242901;-3.152825;2085.7;2020-01-26-12-09-30
37.242914;-3.152798;2086.6;2020-01-26-12-09-38
37.242918;-3.15277;2087.4;2020-01-26-12-09-45
37.242922;-3.152737;2087.7;2020-01-26-12-09-52
37.242934;-3.152712;2087.7;2020-01-26-12-09-57
37.242954;-3.15269;2087.8;2020-01-26-12-10-01
37.242979;-3.152675;2088.1;2020-01-26-12-10-06
37.243009;-3.152667;2088.4;2020-01-26-12-10-13
37.243036;-3.152658;2088.6;2020-01-26-12-10-17
37.243062;-3.152649;2088.7;2020-01-26-12-10-21
37.24309;-3.152653;2089;2020-01-26-12-10-33
37.243107;-3.15263;2089.4;2020-01-26-12-10-45
37.243128;-3.152604;2090;2020-01-26-12-10-50
37.243149;-3.152574;2090.4;2020-01-26-12-10-56
37.243159;-3.152548;2090.4;2020-01-26-12-11-01
37.243176;-3.152526;2090.4;2020-01-26-12-11-04
37.243197;-3.152501;2091;2020-01-26-12-11-10
37.243214;-3.15248;2091.7;2020-01-26-12-11-14
37.243237;-3.152455;2092.5;2020-01-26-12-11-19
37.24326;-3.152429;2093.4;2020-01-26-12-11-25
37.243281;-3.152401;2094.4;2020-01-26-12-11-30
37.243309;-3.152373;2095.6;2020-01-26-12-11-35
37.24333;-3.152356;2096.3;2020-01-26-12-11-38
37.243355;-3.152334;2097.5;2020-01-26-12-11-42
37.243373;-3.152314;2098.5;2020-01-26-12-11-46
37.243387;-3.152285;2099.5;2020-01-26-12-11-50
37.243395;-3.152255;2100.1;2020-01-26-12-11-54
37.243404;-3.152225;2100.8;2020-01-26-12-11-57
37.243415;-3.152191;2101.2;2020-01-26-12-12-03
37.243425;-3.152164;2101.5;2020-01-26-12-12-08
37.243437;-3.152136;2102.1;2020-01-26-12-12-12
37.243456;-3.1521;2102.9;2020-01-26-12-12-16
37.243467;-3.152072;2103.7;2020-01-26-12-12-20
37.243475;-3.152045;2104.6;2020-01-26-12-12-25
37.243487;-3.152018;2105.3;2020-01-26-12-12-29
37.243503;-3.151995;2105.6;2020-01-26-12-12-33
37.243514;-3.151968;2105.9;2020-01-26-12-12-37
37.243523;-3.151939;2106.2;2020-01-26-12-12-45
37.243531;-3.151909;2106.5;2020-01-26-12-12-50
37.243536;-3.151882;2106.7;2020-01-26-12-12-54
37.243541;-3.151853;2107.2;2020-01-26-12-12-59
37.243541;-3.151821;2107.7;2020-01-26-12-13-04
37.243543;-3.151792;2108.2;2020-01-26-12-13-09
37.243545;-3.151759;2109;2020-01-26-12-13-14
37.243544;-3.151726;2109.7;2020-01-26-12-13-19
37.24354;-3.151697;2110.5;2020-01-26-12-13-22
37.243535;-3.151669;2111.6;2020-01-26-12-13-27
37.243527;-3.151643;2112.7;2020-01-26-12-13-31
37.243519;-3.151616;2113.7;2020-01-26-12-13-36
37.243506;-3.15159;2114.7;2020-01-26-12-13-40
37.243487;-3.151561;2115.9;2020-01-26-12-13-45
37.24347;-3.151537;2116.8;2020-01-26-12-13-49
37.243454;-3.15151;2117.8;2020-01-26-12-13-53
37.243435;-3.151478;2118.7;2020-01-26-12-13-58
37.243421;-3.15144;2118.8;2020-01-26-12-14-02
37.243411;-3.151412;2118.8;2020-01-26-12-14-06
37.243404;-3.151384;2118.9;2020-01-26-12-14-10
37.243394;-3.15135;2119;2020-01-26-12-14-15
37.243386;-3.151321;2118.5;2020-01-26-12-14-19
37.243378;-3.151294;2117.9;2020-01-26-12-14-23
37.24337;-3.151268;2117.8;2020-01-26-12-14-26
37.243358;-3.151239;2118.3;2020-01-26-12-14-30
37.24335;-3.151212;2118.8;2020-01-26-12-14-33
37.243342;-3.151182;2119.3;2020-01-26-12-14-37
37.243335;-3.151154;2119.7;2020-01-26-12-14-41
37.243329;-3.151119;2120.2;2020-01-26-12-14-46
37.243319;-3.15109;2120.5;2020-01-26-12-14-51
37.243307;-3.151051;2120.9;2020-01-26-12-14-56
37.243303;-3.151024;2121.2;2020-01-26-12-14-59
37.243306;-3.150992;2121.3;2020-01-26-12-15-02
37.243313;-3.150957;2121.5;2020-01-26-12-15-07
37.243326;-3.150929;2121.5;2020-01-26-12-15-11
37.243336;-3.150901;2121.6;2020-01-26-12-15-15
37.243341;-3.150874;2121.6;2020-01-26-12-15-18
37.24335;-3.150844;2121.7;2020-01-26-12-15-22
37.243356;-3.150816;2121.7;2020-01-26-12-15-25
37.243359;-3.150787;2121.8;2020-01-26-12-15-29
37.243358;-3.150746;2122.2;2020-01-26-12-15-34
37.243355;-3.150706;2122.8;2020-01-26-12-15-38
37.243352;-3.150679;2123.3;2020-01-26-12-15-40
37.243348;-3.150652;2123.6;2020-01-26-12-15-43
37.243336;-3.150626;2123.9;2020-01-26-12-15-49
37.243327;-3.150596;2123.8;2020-01-26-12-15-56
37.24331;-3.150566;2123.3;2020-01-26-12-16-02
37.243309;-3.150529;2122.7;2020-01-26-12-16-08
37.243299;-3.150501;2122.1;2020-01-26-12-16-25
37.243307;-3.15047;2121.5;2020-01-26-12-16-32
37.243306;-3.150437;2121.1;2020-01-26-12-16-40
37.243294;-3.150403;2120.8;2020-01-26-12-16-46
37.243282;-3.150374;2120.7;2020-01-26-12-16-52
37.243275;-3.150346;2121.2;2020-01-26-12-16-56
37.243269;-3.150316;2121.8;2020-01-26-12-17-00
37.243263;-3.15028;2122.5;2020-01-26-12-17-04
37.243253;-3.150242;2123.1;2020-01-26-12-17-09
37.243244;-3.150214;2123.5;2020-01-26-12-17-12
37.243231;-3.150184;2123.2;2020-01-26-12-17-15
37.243221;-3.150155;2122.6;2020-01-26-12-17-18
37.24321;-3.150116;2122.3;2020-01-26-12-17-22
37.243201;-3.150083;2122.8;2020-01-26-12-17-25
37.243192;-3.150053;2123.3;2020-01-26-12-17-28
37.243183;-3.150027;2123.8;2020-01-26-12-17-31
37.243176;-3.149992;2124.6;2020-01-26-12-17-35
37.243175;-3.149963;2125.2;2020-01-26-12-17-38
37.243172;-3.149936;2126;2020-01-26-12-17-41
37.243164;-3.149902;2127;2020-01-26-12-17-45
37.243155;-3.149867;2128.1;2020-01-26-12-17-49
37.243151;-3.149841;2129.2;2020-01-26-12-17-52
37.243146;-3.149813;2130.3;2020-01-26-12-17-55
37.243125;-3.149771;2132.1;2020-01-26-12-18-00
37.24311;-3.149748;2133.2;2020-01-26-12-18-03
37.243088;-3.149714;2134.9;2020-01-26-12-18-07
37.243074;-3.149689;2135.7;2020-01-26-12-18-10
37.243054;-3.149658;2136.8;2020-01-26-12-18-14
37.243035;-3.149629;2137.6;2020-01-26-12-18-18
37.243026;-3.149603;2137.8;2020-01-26-12-18-22
37.243021;-3.149564;2138;2020-01-26-12-18-27
37.243022;-3.149534;2138.1;2020-01-26-12-18-30
37.243026;-3.1495;2138.2;2020-01-26-12-18-33
37.243028;-3.149469;2138.2;2020-01-26-12-18-35
37.24303;-3.149435;2137.9;2020-01-26-12-18-38
37.243026;-3.149398;2137.7;2020-01-26-12-18-41
37.24302;-3.149362;2137.7;2020-01-26-12-18-46
37.24301;-3.149336;2137.7;2020-01-26-12-18-54
37.24299;-3.149312;2137.9;2020-01-26-12-19-05
37.242966;-3.149267;2138.3;2020-01-26-12-19-08
37.242953;-3.149235;2138.6;2020-01-26-12-19-21
37.242938;-3.1492;2139.1;2020-01-26-12-19-25
37.242932;-3.149173;2139.5;2020-01-26-12-19-28
37.242926;-3.149144;2139.8;2020-01-26-12-19-32
37.242917;-3.149115;2140.2;2020-01-26-12-19-38
37.242907;-3.149085;2140.6;2020-01-26-12-19-44
37.24291;-3.149058;2140.8;2020-01-26-12-19-48
37.242913;-3.149021;2141.1;2020-01-26-12-19-53
37.242914;-3.148986;2141.4;2020-01-26-12-19-57
37.242913;-3.148957;2141.5;2020-01-26-12-20-01
37.242915;-3.148922;2141.6;2020-01-26-12-20-05
37.242924;-3.148891;2141.8;2020-01-26-12-20-09
37.242929;-3.148858;2141.9;2020-01-26-12-20-13
37.24293;-3.14883;2142;2020-01-26-12-20-16
37.242929;-3.148802;2142.2;2020-01-26-12-20-19
37.24293;-3.148761;2142.5;2020-01-26-12-20-23
37.242932;-3.14873;2142.8;2020-01-26-12-20-27
37.242937;-3.148691;2143.4;2020-01-26-12-20-32
37.242938;-3.148661;2143.8;2020-01-26-12-20-36
37.242939;-3.148625;2144.5;2020-01-26-12-20-40
37.242939;-3.148597;2145.2;2020-01-26-12-20-43
37.242939;-3.148565;2145.9;2020-01-26-12-20-45
37.242942;-3.148523;2147.2;2020-01-26-12-20-50
37.242944;-3.148495;2148;2020-01-26-12-20-52
37.242948;-3.148467;2148.9;2020-01-26-12-20-55
37.242952;-3.148436;2150.1;2020-01-26-12-20-58
37.242957;-3.148405;2151.2;2020-01-26-12-21-01
37.24296;-3.148373;2152.2;2020-01-26-12-21-04
37.242964;-3.148345;2153.1;2020-01-26-12-21-07
37.242968;-3.14831;2154.1;2020-01-26-12-21-09
37.242975;-3.14827;2154.9;2020-01-26-12-21-13
37.242985;-3.148235;2155.6;2020-01-26-12-21-16
37.243;-3.148205;2156.1;2020-01-26-12-21-21
37.243;-3.148167;2156.4;2020-01-26-12-21-25
37.242982;-3.148134;2156.8;2020-01-26-12-21-29
37.242956;-3.148112;2157;2020-01-26-12-21-32
37.242929;-3.148096;2157.1;2020-01-26-12-21-34
37.24291;-3.148072;2157.3;2020-01-26-12-21-37
37.242898;-3.148038;2157.4;2020-01-26-12-21-40
37.242886;-3.147999;2157.5;2020-01-26-12-21-46
37.242878;-3.147968;2157.6;2020-01-26-12-21-50
37.242879;-3.147927;2157.8;2020-01-26-12-21-54
37.242881;-3.147892;2158;2020-01-26-12-21-58
37.242882;-3.147864;2158.2;2020-01-26-12-22-02
37.242883;-3.147822;2158.5;2020-01-26-12-22-07
37.242885;-3.14779;2158.9;2020-01-26-12-22-10
37.242889;-3.147756;2159.2;2020-01-26-12-22-13
37.242895;-3.147711;2159.7;2020-01-26-12-22-17
37.242894;-3.147682;2160;2020-01-26-12-22-19
37.242894;-3.147648;2160.4;2020-01-26-12-22-23
37.242893;-3.147614;2160.6;2020-01-26-12-22-27
37.242899;-3.147582;2160.8;2020-01-26-12-22-31
37.24291;-3.147538;2161;2020-01-26-12-22-36
37.242916;-3.147511;2161.1;2020-01-26-12-22-38
37.242924;-3.147481;2161.4;2020-01-26-12-22-41
37.242936;-3.147454;2161.7;2020-01-26-12-22-44
37.242951;-3.147426;2162.1;2020-01-26-12-22-47
37.242966;-3.147386;2162.7;2020-01-26-12-22-51
37.24298;-3.147346;2163.2;2020-01-26-12-22-56
37.242991;-3.147317;2163.5;2020-01-26-12-22-58
37.243;-3.147288;2163.8;2020-01-26-12-23-01
37.243012;-3.147259;2163.9;2020-01-26-12-23-04
37.243025;-3.147223;2164.1;2020-01-26-12-23-08
37.243033;-3.147191;2164.2;2020-01-26-12-23-10
37.243037;-3.14716;2164.3;2020-01-26-12-23-13
37.243041;-3.14713;2164.4;2020-01-26-12-23-16
37.243038;-3.147096;2164.5;2020-01-26-12-23-20
37.243034;-3.147062;2164.6;2020-01-26-12-23-24
37.243034;-3.147027;2164.9;2020-01-26-12-23-29
37.243036;-3.146993;2165.1;2020-01-26-12-23-33
37.243042;-3.146965;2165.1;2020-01-26-12-23-36
37.243051;-3.146926;2165.3;2020-01-26-12-23-39
37.243056;-3.146898;2165.5;2020-01-26-12-23-42
37.243061;-3.146864;2165.8;2020-01-26-12-23-45
37.243067;-3.146831;2166;2020-01-26-12-23-48
37.243074;-3.146802;2166.3;2020-01-26-12-23-51
37.24308;-3.146773;2166.5;2020-01-26-12-23-54
37.243087;-3.146739;2166.7;2020-01-26-12-23-58
37.243099;-3.146703;2167;2020-01-26-12-24-03
37.243109;-3.146674;2167.2;2020-01-26-12-24-06
37.24312;-3.146647;2167.4;2020-01-26-12-24-09
37.243126;-3.146608;2167.5;2020-01-26-12-24-14
37.243132;-3.146569;2167.5;2020-01-26-12-24-18
37.243138;-3.146542;2167.5;2020-01-26-12-24-20
37.243149;-3.146511;2167.5;2020-01-26-12-24-24
37.243157;-3.146484;2167.5;2020-01-26-12-24-27
37.243169;-3.14645;2167.4;2020-01-26-12-24-31
37.243183;-3.146419;2167.3;2020-01-26-12-24-34
37.243199;-3.146383;2167.2;2020-01-26-12-24-38
37.243214;-3.146355;2167.4;2020-01-26-12-24-40
37.243225;-3.146329;2167.5;2020-01-26-12-24-43
37.243236;-3.146303;2167.5;2020-01-26-12-24-45
37.243255;-3.146275;2167.4;2020-01-26-12-24-49
37.24328;-3.146247;2167.4;2020-01-26-12-24-53
37.2433;-3.146227;2167.2;2020-01-26-12-24-55
37.243321;-3.146203;2166.9;2020-01-26-12-24-58
37.243348;-3.146173;2166.6;2020-01-26-12-25-02
37.243367;-3.146152;2166.5;2020-01-26-12-25-06
37.24339;-3.146125;2166.4;2020-01-26-12-25-11
37.243408;-3.146093;2166.3;2020-01-26-12-25-16
37.243425;-3.146063;2166.3;2020-01-26-12-25-20
37.243443;-3.146032;2166.3;2020-01-26-12-25-24
37.243463;-3.146008;2166.4;2020-01-26-12-25-28
37.24348;-3.145986;2166.7;2020-01-26-12-25-30
37.243504;-3.145953;2167.2;2020-01-26-12-25-34
37.243519;-3.145925;2167.5;2020-01-26-12-25-37
37.243532;-3.1459;2167.8;2020-01-26-12-25-39
37.243548;-3.145856;2168.2;2020-01-26-12-25-44
